Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
174,3,2,1,1,0,0,1,2,0,1,0,1,1,1,54300
159,2,2,1,0,1,0,0,1,0,1,0,0,0,1,20475
198,3,3,2,1,0,0,0,3,1,1,0,1,1,1,45650
32,3,0,3,0,1,0,0,1,0,0,1,1,1,1,34750
164,2,0,4,1,0,0,0,2,1,1,0,0,0,1,35600
174,3,1,1,0,0,1,0,3,1,1,0,0,0,0,23850
7,3,2,4,1,0,0,0,1,0,0,1,0,1,1,41425
32,3,0,4,0,0,1,0,1,1,0,1,1,0,1,31250
96,1,1,2,0,0,1,1,2,1,1,0,0,0,1,31650
74,3,4,1,0,1,0,1,1,1,0,0,0,0,0,35350
55,3,2,4,0,1,0,0,3,0,0,0,0,1,0,28875
96,2,0,4,1,0,0,1,2,0,0,0,0,1,0,47400
132,2,3,4,1,0,0,0,1,0,1,0,1,1,1,37750
142,1,1,4,0,0,1,0,2,1,0,1,0,0,1,30800
27,1,2,4,0,0,1,1,2,0,0,0,1,1,0,36125
103,1,0,3,1,0,0,1,3,0,0,0,0,0,0,48325
131,1,4,4,1,0,0,1,1,1,0,1,0,0,0,58275
159,2,2,1,1,0,0,0,1,1,1,0,0,0,0,29725
127,3,2,5,0,1,0,1,1,1,1,0,1,0,1,45875
63,1,1,5,0,0,1,1,3,0,1,1,1,0,1,54025
13,2,2,2,0,0,1,0,1,1,1,0,1,1,0,17775
166,1,0,1,0,1,0,0,3,1,0,0,1,0,1,28100
8,3,4,2,1,0,0,0,3,0,1,1,1,0,0,53150
162,1,0,1,1,0,0,1,2,1,0,1,0,0,1,55800
216,1,3,5,1,0,0,0,1,0,1,1,0,0,0,46900
237,2,4,3,1,0,0,1,3,1,1,0,0,1,1,57675
209,3,2,1,0,1,0,1,3,1,1,0,1,1,0,49925
241,3,1,5,0,1,0,1,1,1,0,0,0,1,0,42275
7,3,2,5,0,1,0,1,3,0,0,0,1,1,1,48375
203,2,1,3,1,0,0,1,3,0,0,0,1,0,0,57525
219,2,4,1,0,1,0,1,3,0,1,1,0,0,1,57225
30,2,3,1,0,0,1,0,1,0,0,0,1,0,0,16200
147,3,3,3,0,1,0,0,1,0,0,1,1,0,0,39875
182,2,0,2,0,0,1,0,1,1,1,0,1,1,1,20500
68,1,4,4,0,1,0,1,1,1,0,0,1,1,1,40400
110,3,0,3,0,1,0,1,3,1,1,1,0,0,1,55750
89,3,2,3,1,0,0,0,3,1,0,1,1,1,0,53925
85,3,1,2,1,0,0,0,2,1,0,1,1,1,1,48325
6,1,2,4,0,1,0,0,1,1,1,1,1,0,1,35350
87,2,1,1,1,0,0,0,1,0,1,0,0,1,0,26925
141,3,2,4,1,0,0,1,1,0,1,0,1,1,1,53725
239,1,1,4,0,0,1,0,2,1,0,0,0,1,1,21475
91,1,1,3,0,1,0,1,3,1,0,0,1,1,1,44475
121,3,4,2,0,1,0,0,3,0,0,0,1,1,0,33975
54,1,4,1,0,0,1,1,3,1,1,1,1,0,1,51300
139,3,4,3,0,0,1,1,2,0,0,1,1,1,0,53925
235,3,0,1,0,0,1,1,2,0,0,1,0,0,1,46375
133,3,2,1,0,1,0,1,2,1,0,0,0,1,0,38825
187,2,0,1,0,1,0,0,3,0,0,1,1,1,0,41625
205,1,2,5,0,1,0,1,3,1,1,1,0,0,1,59125
66,1,3,3,0,1,0,1,2,0,0,0,0,0,0,37150
66,3,3,1,1,0,0,1,3,0,1,1,1,1,1,67600
183,3,4,1,0,0,1,1,1,1,0,1,1,1,1,49275
111,2,4,4,0,1,0,0,3,1,0,1,0,1,0,42275
237,3,1,1,0,1,0,0,2,1,0,0,1,0,1,30125
216,1,4,2,1,0,0,0,2,1,1,0,1,1,0,40350
155,3,3,1,0,0,1,0,1,0,1,0,1,1,0,22075
188,3,3,1,1,0,0,0,2,0,1,0,0,1,0,35950
119,2,3,3,0,0,1,0,1,1,1,1,0,1,0,29725
129,3,2,4,1,0,0,1,3,0,1,0,0,1,1,55975
201,3,2,4,0,1,0,0,3,1,0,1,1,1,0,48975
87,1,1,4,1,0,0,1,1,0,0,1,1,1,1,59125
120,3,0,5,0,0,1,0,3,1,0,1,1,1,0,41700
2,2,3,2,0,1,0,0,2,1,0,1,1,1,1,37250
75,2,0,4,0,0,1,0,2,1,0,1,1,1,0,34325
132,2,4,1,0,1,0,1,1,0,0,0,0,1,1,35050
127,1,3,1,0,0,1,1,3,1,0,1,0,0,0,46675
25,2,3,1,0,0,1,1,3,1,1,0,1,1,0,39575
242,2,0,5,0,0,1,0,1,0,1,1,0,0,1,32800
36,3,1,4,0,0,1,1,1,0,0,0,1,0,1,35100
4,3,4,1,0,1,0,0,1,1,0,0,0,1,0,18600
99,3,3,4,0,0,1,0,1,1,1,1,0,0,0,31975
25,2,1,3,0,0,1,1,1,0,0,1,0,0,0,39375
183,1,1,4,0,0,1,1,3,0,0,1,0,1,0,50075
38,2,0,5,0,1,0,1,1,1,1,1,0,1,1,47950
86,3,2,5,0,0,1,1,3,0,0,0,1,0,1,45350
146,2,0,1,0,1,0,1,2,1,1,1,1,0,0,53600
91,2,2,3,0,1,0,0,1,0,1,0,1,1,1,25725
141,1,4,3,0,1,0,0,1,0,1,0,1,0,1,26975
132,2,0,3,0,1,0,0,2,1,0,0,0,0,1,23300
235,3,0,5,0,1,0,1,3,0,0,1,1,1,1,64325
240,1,0,3,0,1,0,1,1,0,0,0,1,0,0,40200
222,3,0,1,0,0,1,1,2,1,0,1,1,0,0,50750
61,3,4,5,0,0,1,1,2,0,1,0,0,0,0,39525
20,1,2,3,0,0,1,1,2,0,1,1,0,1,0,43250
236,1,0,3,0,0,1,1,2,1,0,1,0,1,0,46150
160,3,1,1,1,0,0,1,2,0,0,1,1,0,1,63700
180,1,2,1,1,0,0,1,2,1,1,0,1,1,0,51700
78,2,1,5,1,0,0,0,3,1,1,1,1,0,1,55150
159,3,2,3,0,1,0,1,2,0,1,1,0,0,1,54725
182,3,3,3,0,1,0,0,1,1,0,0,0,0,0,24800
141,1,1,4,0,1,0,1,1,0,1,1,0,0,0,48275
73,1,3,2,0,1,0,0,2,0,0,0,0,0,0,21075
235,3,1,2,1,0,0,0,1,0,0,1,1,0,1,48325
234,1,1,1,0,0,1,0,1,1,0,1,0,0,0,25850
50,2,2,5,0,1,0,1,1,1,1,0,1,1,1,42450
115,2,2,5,0,0,1,1,2,0,1,1,1,0,0,54075
49,2,2,1,0,0,1,0,1,1,1,0,1,1,0,17425
87,1,2,5,0,0,1,0,2,0,1,1,0,0,1,32425
24,1,0,1,0,0,1,1,2,0,0,0,0,0,1,26350
27,3,3,4,0,1,0,0,2,1,0,0,1,1,0,30125
194,1,0,1,1,0,0,1,2,1,0,0,0,1,1,44850
108,2,1,5,0,0,1,1,3,0,1,1,1,0,1,56650
81,3,1,2,0,0,1,0,2,0,1,0,0,1,0,19025
227,3,4,3,0,0,1,0,2,0,0,1,1,0,1,41125
56,2,3,3,1,0,0,1,3,1,0,1,0,0,1,62900
171,2,4,1,0,0,1,1,3,1,1,1,0,0,0,51275
218,2,3,3,0,0,1,1,1,1,1,1,0,1,0,47200
90,1,2,3,1,0,0,1,3,0,0,0,1,0,1,53950
160,1,0,2,0,0,1,1,3,1,1,0,1,0,0,40450
123,3,4,1,0,0,1,0,1,1,0,1,1,0,0,32775
36,1,2,3,0,0,1,1,2,0,1,1,1,0,0,48100
49,3,3,3,1,0,0,0,3,1,0,1,0,0,0,49225
82,3,2,3,1,0,0,1,3,0,1,1,1,1,0,69750
149,1,0,2,0,0,1,1,2,0,0,0,1,0,1,35175
30,3,1,3,1,0,0,1,2,0,0,0,1,1,1,51200
28,1,1,2,1,0,0,1,2,1,0,0,0,0,0,42700
100,1,2,2,1,0,0,1,1,0,0,1,1,0,1,57700
120,3,4,1,0,0,1,1,3,0,1,1,0,1,0,51250
122,3,3,3,1,0,0,0,2,0,1,0,0,0,1,36800
231,2,1,4,0,1,0,0,2,0,1,0,1,1,1,33225
182,2,2,2,0,0,1,1,3,1,1,0,1,0,1,44000
54,1,2,1,0,0,1,0,3,0,1,0,0,1,1,18350
76,1,0,5,1,0,0,1,2,1,0,1,1,1,0,63100
175,2,3,1,0,1,0,0,2,1,1,1,1,0,0,41575
214,2,0,4,0,1,0,1,3,0,1,0,0,1,1,46100
209,1,0,3,0,0,1,1,3,0,1,1,0,1,0,49975
193,3,1,3,0,1,0,1,3,1,0,0,1,1,0,50025
242,1,4,2,1,0,0,1,2,1,0,0,0,0,0,50300
177,1,3,1,1,0,0,0,1,0,0,1,0,0,1,39675
238,2,0,1,1,0,0,1,2,0,1,0,0,0,0,48450
26,2,0,3,1,0,0,0,2,0,0,1,1,1,0,45600
197,3,2,3,0,0,1,0,2,0,1,1,0,1,1,35675
4,2,0,4,1,0,0,1,2,1,1,0,0,1,1,46600
153,2,2,3,0,1,0,1,3,0,1,1,0,0,0,56575
15,1,3,4,0,0,1,1,3,0,0,1,0,0,0,47375
93,3,3,3,1,0,0,1,1,0,0,0,0,1,0,46325
8,1,2,1,0,1,0,0,3,1,1,1,1,0,1,38650
137,3,3,5,0,0,1,1,1,1,0,0,0,0,0,36175
107,2,4,1,0,1,0,1,3,1,0,1,0,0,0,53425
10,2,1,1,0,0,1,1,1,1,0,1,0,0,0,36750
249,2,1,5,0,0,1,1,1,1,1,1,1,0,1,53425
44,1,1,2,0,1,0,0,3,1,1,0,0,1,1,23850
93,2,1,2,0,0,1,1,3,1,1,0,0,1,0,36575
44,1,1,1,0,0,1,1,3,1,1,0,1,1,1,37050
66,3,0,4,1,0,0,0,1,0,1,0,1,1,1,35350
243,3,3,1,0,0,1,0,1,1,0,1,1,1,1,35025
154,2,2,3,0,1,0,1,1,1,0,0,0,0,1,36850
203,2,4,3,0,1,0,0,3,1,0,0,1,0,0,36025
54,3,2,2,0,1,0,0,2,0,1,0,0,0,0,24100
81,2,3,2,0,0,1,0,1,1,1,1,1,0,1,31975
62,1,0,5,0,0,1,0,2,0,0,0,0,0,0,17300
45,1,1,5,0,0,1,0,3,1,1,0,1,0,0,27075
185,3,2,5,0,1,0,0,2,0,0,0,0,1,0,29875
186,2,0,2,0,1,0,0,3,1,0,1,0,0,0,38650
169,3,4,3,1,0,0,0,3,0,1,0,1,0,1,46675
163,3,3,1,1,0,0,0,2,0,0,1,0,1,0,45825
97,1,1,1,0,1,0,1,1,0,1,0,1,0,1,36125
175,3,1,2,0,1,0,0,1,1,1,0,0,0,1,23125
135,1,3,1,1,0,0,0,3,0,0,0,1,0,1,38325
200,1,1,2,1,0,0,1,2,1,0,1,0,0,1,58750
37,2,0,2,1,0,0,1,3,0,1,1,0,0,0,59925
51,1,3,3,0,1,0,1,2,0,0,1,0,0,0,48525
8,3,3,4,0,1,0,0,2,0,1,0,0,0,0,26200
135,3,1,2,0,1,0,0,2,0,1,0,1,0,1,29825
108,3,4,2,1,0,0,1,3,0,0,0,1,0,1,57650
68,1,2,3,1,0,0,1,2,1,1,0,1,1,1,51400
73,3,1,5,0,0,1,1,1,0,1,0,1,1,0,38525
182,1,4,1,0,0,1,1,3,0,1,0,0,0,1,38050
172,2,2,4,0,0,1,0,1,1,1,1,1,0,0,36000
238,2,4,1,0,1,0,0,1,1,0,1,0,1,0,34700
105,1,0,4,0,1,0,0,3,1,1,1,0,0,1,38875
114,1,4,2,0,0,1,1,2,0,0,1,0,0,0,44600
78,1,0,2,0,0,1,0,3,1,1,0,1,1,1,23400
122,1,1,1,1,0,0,1,3,1,0,0,1,0,1,51750
187,2,2,2,1,0,0,1,2,0,1,0,0,0,0,49925
159,1,0,5,0,0,1,0,2,0,0,1,1,0,1,35925
160,1,1,4,1,0,0,1,1,1,0,0,0,1,1,45000
163,3,0,1,0,1,0,1,3,0,1,1,1,0,0,58775
102,1,1,3,0,0,1,0,3,1,0,1,1,1,0,36500
245,3,0,3,0,0,1,1,2,1,0,0,0,0,1,37625
176,2,4,2,0,0,1,1,3,0,1,1,1,0,1,56850
193,1,0,2,0,1,0,1,3,1,0,1,1,0,0,56775
161,1,1,1,0,1,0,1,3,0,0,1,0,0,1,50775
239,3,3,3,0,0,1,0,2,1,0,1,1,1,0,40925
131,3,3,2,1,0,0,0,1,0,1,0,1,1,0,36725
134,1,1,4,1,0,0,1,2,0,1,0,1,0,1,53300
82,3,0,1,1,0,0,0,3,0,1,1,1,0,0,50750
170,2,2,4,0,1,0,0,2,1,0,1,1,1,0,43200
219,1,0,4,0,0,1,1,1,1,0,0,1,1,1,36175
12,2,3,2,1,0,0,0,2,0,1,0,0,0,0,31300
31,2,3,2,0,1,0,0,1,0,0,1,1,0,1,34225
110,1,3,5,1,0,0,0,1,0,1,1,0,1,1,44250
147,1,0,5,0,1,0,0,3,1,1,1,1,0,1,45625
35,1,2,1,0,0,1,0,1,1,1,1,0,0,0,22875
137,1,4,3,0,1,0,0,2,0,0,1,1,1,0,40875
62,3,0,5,1,0,0,1,2,1,0,0,0,1,1,49550
61,1,4,1,0,0,1,1,2,0,0,1,0,0,1,42025
239,3,3,3,0,0,1,0,3,1,1,0,0,1,0,29475
74,2,4,5,1,0,0,1,2,1,1,0,1,0,0,57050
108,2,2,3,0,0,1,0,3,1,0,0,1,0,0,27150
49,1,3,1,0,1,0,1,3,1,1,1,1,0,0,55425
230,3,0,3,0,1,0,1,2,0,1,1,0,1,1,55000
238,3,0,5,1,0,0,1,2,0,1,0,1,1,1,59400
20,3,1,5,0,1,0,1,1,1,1,1,0,1,1,49750
156,2,1,5,0,0,1,0,2,0,0,0,0,0,0,21900
179,1,2,2,0,0,1,1,3,1,0,1,0,0,0,48475
217,2,1,3,0,0,1,1,3,1,1,1,0,1,1,52675
190,1,2,2,0,1,0,0,3,0,1,0,1,0,1,32450
14,2,4,1,1,0,0,1,2,0,1,0,1,0,0,50300
226,3,3,5,1,0,0,0,1,0,1,1,1,0,1,54600
36,3,3,5,0,1,0,1,2,1,0,1,1,1,0,58350
105,2,2,1,0,1,0,1,2,1,0,1,1,0,1,52825
240,1,3,1,0,1,0,1,3,0,0,1,1,1,1,58700
168,2,1,2,0,0,1,0,3,0,1,1,0,0,1,34950
26,2,0,3,0,1,0,1,1,1,1,0,0,1,1,33400
146,2,2,1,0,1,0,0,3,0,1,0,1,1,1,31600
119,2,1,5,1,0,0,1,2,1,0,0,1,1,1,54675
200,2,1,3,0,1,0,1,3,1,1,1,0,1,0,57250
121,2,1,4,0,1,0,1,1,1,0,0,1,1,1,40975
225,3,3,3,1,0,0,1,3,1,0,1,1,0,1,73075
108,1,3,2,0,1,0,1,2,1,0,1,1,0,0,53400
193,3,4,3,1,0,0,1,1,1,0,1,1,0,1,66025
78,1,2,5,1,0,0,1,2,0,0,1,1,1,0,64400
107,1,0,1,1,0,0,1,2,0,0,1,0,0,1,54175
229,1,4,1,1,0,0,1,1,1,0,1,0,0,1,56975
234,2,2,5,1,0,0,0,2,0,1,1,0,0,0,51600
61,2,0,2,0,0,1,0,3,1,0,0,0,1,1,18775
82,1,1,2,0,0,1,0,1,1,0,1,0,0,1,23300
25,3,0,4,1,0,0,0,2,1,1,0,0,1,0,33625
146,3,4,4,0,1,0,0,2,0,0,1,0,1,1,40900
198,2,1,1,1,0,0,0,3,1,1,0,1,1,1,41400
137,2,4,2,0,0,1,1,2,0,0,1,0,1,1,46675
57,1,1,4,0,0,1,1,2,0,0,0,1,1,0,36125
179,1,4,2,1,0,0,0,2,0,1,1,1,1,0,50925
45,2,1,3,0,1,0,0,1,0,0,1,1,0,1,34325
107,3,1,1,0,1,0,1,1,1,1,1,1,0,1,51375
227,3,1,5,0,0,1,1,2,0,1,0,0,0,1,41425
217,3,1,1,0,1,0,1,3,1,1,1,1,0,0,61125
135,3,1,2,0,1,0,1,2,1,0,0,0,0,1,39375
131,3,4,3,0,1,0,0,2,1,0,1,1,1,0,43975
143,3,0,3,1,0,0,0,1,1,0,1,0,1,1,42325
77,2,1,2,0,0,1,1,2,0,0,1,1,1,1,47375
14,3,3,3,0,0,1,0,1,0,1,1,0,0,1,28350
158,2,4,2,1,0,0,0,3,1,1,1,0,0,1,51200
19,2,0,4,0,0,1,0,3,1,0,1,1,1,1,36425
67,2,4,1,1,0,0,0,3,1,1,0,0,1,1,35925
3,2,1,1,0,0,1,1,2,0,1,1,1,0,1,45525
19,3,2,3,0,1,0,0,3,0,1,1,1,1,1,44175
98,3,3,4,0,1,0,1,3,1,0,0,0,0,0,45950
195,1,1,2,1,0,0,0,1,1,0,1,0,1,1,40125
56,3,2,4,0,0,1,1,1,0,1,1,1,0,0,49350
126,1,2,2,0,0,1,1,2,0,0,0,0,0,1,31650
234,1,1,4,0,1,0,1,2,0,1,1,0,0,1,54100
244,3,3,2,1,0,0,1,2,1,0,0,1,1,1,57050
195,2,4,4,1,0,0,0,3,1,0,1,0,1,1,53375
154,3,4,5,1,0,0,1,1,0,1,0,0,1,1,52350
157,2,4,2,0,0,1,0,2,1,1,0,0,1,0,21925
170,3,0,2,0,1,0,0,3,1,1,0,0,1,0,29250
68,2,0,4,1,0,0,0,3,0,0,1,1,0,0,51400
184,1,4,4,0,1,0,1,3,1,0,0,1,0,0,50300
111,2,1,2,1,0,0,0,1,1,0,0,1,0,0,32225
17,3,0,1,0,1,0,0,1,1,0,0,1,0,0,20375
82,3,3,4,0,0,1,0,2,1,1,1,0,0,0,35050
59,2,1,3,1,0,0,1,1,0,0,1,1,0,1,58675
46,2,0,3,0,0,1,1,1,1,0,0,1,0,1,32100
34,2,2,4,0,0,1,1,1,1,0,1,0,1,1,41850
20,1,2,1,0,1,0,1,1,1,0,0,1,1,1,33950
65,2,3,1,0,0,1,1,1,0,1,1,0,1,1,40625
38,2,3,5,1,0,0,0,2,0,1,1,1,1,1,51900
30,2,1,1,0,1,0,1,1,1,1,1,0,0,0,43500
173,2,2,1,1,0,0,1,1,1,0,1,1,0,1,60025
91,2,3,1,0,0,1,0,2,1,1,1,0,1,1,30025
245,2,4,5,0,0,1,1,1,1,1,1,0,1,0,51125
169,2,4,3,0,1,0,0,1,1,0,0,0,1,0,23725
54,3,3,3,0,0,1,1,3,0,1,1,1,0,1,55800
238,1,1,2,0,0,1,1,3,1,0,1,1,0,1,53650
236,2,4,2,1,0,0,0,3,0,1,0,0,1,0,41150
185,3,0,3,1,0,0,1,2,0,0,0,1,1,1,54325
173,2,1,1,0,1,0,0,3,1,1,1,1,1,0,43525
99,3,1,2,0,1,0,1,1,0,0,1,0,1,0,46475
151,2,2,5,0,1,0,0,1,1,1,0,0,0,0,25525
63,2,4,1,0,0,1,0,3,1,1,0,0,1,0,21825
122,3,3,5,0,0,1,0,2,0,0,1,1,1,0,40250
111,2,0,1,0,1,0,1,3,0,0,0,1,1,0,42975
214,1,4,3,0,0,1,0,3,1,1,1,0,1,0,38350
75,3,4,4,0,0,1,0,3,1,1,1,1,1,1,43575
74,2,4,5,0,1,0,1,3,0,0,0,0,1,0,45600
135,3,4,2,0,0,1,1,3,0,0,0,0,0,0,39875
34,2,0,1,0,0,1,1,3,1,1,0,0,1,0,33100
85,1,3,5,0,1,0,1,2,0,0,0,0,1,0,40125
111,2,1,3,1,0,0,1,3,1,1,1,1,0,0,68475
211,3,1,4,0,1,0,0,1,1,1,0,0,1,1,26525
76,2,3,4,1,0,0,0,2,1,1,0,1,1,0,40100
6,3,2,3,1,0,0,1,2,1,0,1,0,1,0,58900
244,3,0,5,0,0,1,0,1,0,1,1,1,0,0,38800
186,1,3,2,1,0,0,0,3,0,0,1,1,1,1,52600
13,1,3,5,0,0,1,0,2,1,1,1,0,1,1,31575
221,1,1,2,1,0,0,0,1,0,1,0,0,0,1,30025
131,2,0,5,1,0,0,0,3,0,0,0,0,1,0,38025
167,3,1,3,0,1,0,1,2,0,0,0,1,0,1,45625
202,1,4,2,0,0,1,0,1,1,1,0,0,0,0,18050
131,1,1,4,0,1,0,1,1,0,1,1,1,1,1,52475
87,1,3,1,0,0,1,0,2,1,1,0,1,1,1,21125
216,1,2,4,1,0,0,1,3,1,1,1,0,0,1,67150
140,3,3,3,0,0,1,1,2,0,0,1,0,0,1,48750
92,2,2,4,1,0,0,1,1,0,0,0,0,1,0,45300
68,1,2,4,1,0,0,0,2,0,0,0,1,1,0,36150
57,2,4,3,1,0,0,0,1,0,1,1,1,0,0,47125
10,2,0,4,0,0,1,0,2,0,1,1,1,0,0,33700
13,3,2,2,0,1,0,1,2,1,1,1,1,1,0,54525
210,1,1,5,0,0,1,1,3,0,0,1,0,1,1,52000
153,2,2,1,0,0,1,1,3,0,1,0,1,0,0,41775
103,1,4,2,0,1,0,1,2,0,0,1,0,1,0,49325
46,1,2,2,1,0,0,1,2,0,1,0,1,1,0,49350
143,3,0,1,0,1,0,1,1,1,0,1,0,1,0,45825
184,3,1,5,0,0,1,0,1,1,1,0,1,1,1,26550
249,2,2,1,0,1,0,0,2,0,0,1,0,1,1,36725
170,2,2,2,1,0,0,0,3,0,0,0,1,1,0,41200
174,1,1,5,0,0,1,1,1,0,0,1,0,1,1,44100
41,1,4,5,0,1,0,0,2,0,1,0,0,1,0,26025
127,2,0,5,0,0,1,0,3,0,1,0,0,0,0,25175
55,2,0,3,0,1,0,1,1,0,1,1,1,1,1,50075
69,1,4,3,0,0,1,0,3,0,0,0,1,1,1,25925
57,3,4,2,1,0,0,0,3,1,1,0,0,0,1,38425
2,1,4,2,0,0,1,1,3,0,0,0,1,1,0,38000
190,2,3,4,0,1,0,0,2,0,1,0,1,0,1,33700
35,2,0,5,0,1,0,0,3,1,1,1,1,0,0,44325
79,3,1,5,0,0,1,1,1,0,0,0,1,0,1,37425
217,3,4,3,1,0,0,1,1,0,0,0,0,0,1,50175
168,3,0,2,0,1,0,0,3,0,0,0,1,0,1,32150
133,1,3,3,0,1,0,0,2,1,0,1,1,1,1,40275
154,1,0,1,0,0,1,0,1,1,1,1,1,1,0,28800
132,1,4,2,1,0,0,0,2,1,1,1,1,0,1,50000
211,2,0,2,0,0,1,1,1,0,0,1,0,0,1,42025
217,2,0,2,0,0,1,0,1,0,0,1,0,0,0,27175
54,2,1,2,1,0,0,0,1,1,1,0,0,0,1,27600
192,2,2,3,0,1,0,1,2,1,0,0,0,0,0,41300
2,1,4,5,0,1,0,0,1,1,1,1,0,1,1,33550
29,2,2,1,1,0,0,0,1,1,0,0,1,0,0,29675
24,2,2,4,0,1,0,1,2,1,1,1,0,0,0,51350
62,3,1,4,0,1,0,0,3,1,1,0,0,0,1,29800
98,1,3,5,0,1,0,1,1,0,1,0,1,0,1,42650
229,3,2,1,0,0,1,1,3,0,1,1,0,0,1,52475
136,1,3,1,0,1,0,1,2,1,0,1,1,0,1,52850
217,3,4,2,0,0,1,0,1,0,0,1,1,0,1,36125
246,1,1,3,1,0,0,0,2,0,0,0,1,1,0,38600
179,1,3,2,0,1,0,0,1,1,1,1,1,0,1,37925
57,3,3,3,0,1,0,1,1,1,1,0,1,1,1,42375
89,1,0,4,1,0,0,0,1,1,1,0,1,1,0,33175
101,3,4,2,0,1,0,1,1,0,1,1,0,0,1,50025
51,3,2,2,0,1,0,0,2,1,1,1,0,0,1,36025
89,2,2,4,1,0,0,0,2,0,0,1,1,0,0,49925
155,2,2,5,0,1,0,1,1,1,1,1,1,0,0,56825
63,2,0,5,1,0,0,1,2,0,1,0,1,0,0,53525
24,1,0,1,0,1,0,1,1,1,1,0,0,1,0,29350
1,2,0,4,0,0,1,1,3,0,1,0,1,0,1,40225
10,3,3,1,0,0,1,1,3,0,0,0,1,0,0,39200
18,3,4,4,0,1,0,0,3,0,0,0,0,1,1,29450
92,3,1,3,0,0,1,0,3,0,0,0,1,1,1,27250
54,3,3,2,1,0,0,0,3,1,0,0,1,0,0,40800
194,1,2,5,0,0,1,1,1,0,1,0,0,1,0,34850
238,2,2,1,1,0,0,0,1,0,0,1,1,1,0,46400
187,2,0,2,1,0,0,1,1,0,1,1,1,0,1,61125
41,1,0,1,0,1,0,0,1,0,0,0,1,0,0,17725
209,2,4,5,0,0,1,1,1,0,0,0,1,0,1,41425
62,1,2,4,0,0,1,0,3,1,0,1,1,0,1,37500
49,3,1,2,0,1,0,0,3,1,1,1,1,0,0,43175
110,3,2,3,0,1,0,0,3,1,1,1,1,0,0,46700
211,2,1,2,0,0,1,1,1,1,1,1,1,1,0,48725
204,3,3,2,1,0,0,0,3,0,1,0,1,0,1,45550
8,2,4,5,0,1,0,1,2,1,1,1,1,0,1,58150
206,1,3,5,0,1,0,0,1,1,1,0,1,1,1,30600
111,3,4,5,1,0,0,1,3,0,0,0,1,0,1,61475
65,3,1,2,1,0,0,1,3,1,0,0,0,0,0,50125
28,3,4,4,0,1,0,1,3,1,0,1,1,1,1,61150
115,2,4,3,0,1,0,0,2,0,0,0,1,0,1,30075
148,1,0,1,1,0,0,0,1,1,0,0,0,1,0,25200
85,1,2,5,1,0,0,0,3,1,0,1,1,1,0,53325
207,2,0,4,0,0,1,0,3,1,0,0,0,0,0,24925
45,1,3,3,0,0,1,0,1,0,0,1,1,1,0,29325
136,3,4,1,1,0,0,0,1,0,1,1,1,0,1,48100
43,1,4,2,0,1,0,1,2,0,1,1,1,1,0,53525
168,2,1,2,0,1,0,1,3,1,1,0,0,1,0,43450
200,2,0,4,0,0,1,1,2,0,1,0,1,1,1,41700
59,3,2,4,0,0,1,1,2,1,1,0,1,0,1,41425
51,1,1,4,0,1,0,1,1,1,0,0,0,0,0,33275
78,2,4,3,0,1,0,0,1,0,0,1,1,1,1,37400
40,2,3,3,1,0,0,0,3,0,0,0,0,0,0,35500
54,3,2,4,1,0,0,0,2,1,0,1,0,0,0,46350
198,3,3,4,0,0,1,1,3,0,1,1,1,1,1,60650
111,2,2,2,1,0,0,1,3,0,0,0,0,0,0,50275
52,3,2,4,0,1,0,0,3,1,1,1,1,1,0,46500
146,3,2,4,0,1,0,1,1,0,1,1,1,0,1,56600
168,2,4,1,1,0,0,1,2,0,0,1,1,1,1,64650
213,2,3,2,1,0,0,1,2,0,0,0,0,1,0,50075
203,2,0,4,0,1,0,1,3,0,1,0,1,1,0,50275
84,3,0,5,1,0,0,1,1,1,1,1,1,0,0,64050
245,3,4,3,0,0,1,1,2,1,1,1,0,1,1,53625
142,1,2,3,0,0,1,1,2,0,0,0,0,1,0,33300
99,3,3,2,1,0,0,0,1,0,1,0,1,0,0,35925
82,3,3,2,0,0,1,1,1,1,0,0,1,0,1,35500
77,2,0,2,0,1,0,0,2,0,0,1,0,0,0,32175
28,1,1,1,0,1,0,0,2,1,1,1,0,1,0,30450
203,3,0,2,0,0,1,0,2,1,0,0,1,0,0,24775
82,3,4,3,1,0,0,0,1,0,0,1,0,1,0,43550
16,2,4,5,0,1,0,1,1,1,1,1,1,1,0,54850
103,1,4,2,0,0,1,0,2,1,1,0,1,1,1,23525
9,2,1,1,1,0,0,1,1,1,0,1,1,1,0,55175
64,1,1,3,0,0,1,1,2,1,1,0,0,0,1,32100
64,2,3,4,0,1,0,0,3,0,1,1,0,1,1,41350
33,1,0,1,0,0,1,0,3,1,0,0,0,0,1,15325
79,1,3,1,0,1,0,0,3,1,0,1,0,1,0,35475
198,3,3,1,0,1,0,1,2,1,1,1,0,0,0,54200
180,3,0,2,0,1,0,1,1,1,1,1,1,1,1,53700
60,1,3,2,0,0,1,0,3,0,1,1,1,0,1,36700
38,2,0,5,0,1,0,1,3,1,1,1,1,1,0,59400
48,3,0,1,1,0,0,1,1,1,0,1,0,0,1,52450
166,1,3,4,0,1,0,0,3,0,1,0,1,1,1,35100
36,2,4,3,0,1,0,1,3,0,0,1,0,1,1,53900
231,2,0,4,0,0,1,0,1,1,0,1,1,1,0,34725
